idh_ch,region_c,factor_ch,inc_total_ch,inc_proxy_ch,inc_proxy_ch_pc,inc_total_norm_ch_pc,shock,inc_after_shock,poor_before,poor_after,poor_new,afectados,P1_elegible,P2_elegible,P3_elegible,P4_elegible,P5_elegible,P6_elegible,P1_benef,P2_benef,P3_benef,P4_benef,P5_benef,P6_benef,P_benef,P_no_benef
14867,mun4,272, $160.0 , $263.3 , $87.8 , $258.0 , $82.5 , $175.5 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14868,mun4,272, $170.0 , $301.5 , $100.5 , $295.4 , $101.1 , $194.3 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14869,mun4,271, $95.0 , $197.9 , $99.0 , $290.9 , $52.8 , $238.1 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14870,mun4,174, $724.2 , $829.9 , $415.0 , $764.0 , $107.5 , $656.4 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14871,mun4,174, $200.0 , $287.8 , $95.9 , $176.6 , $72.9 , $103.7 ,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
14872,mun4,176, $216.7 , $298.2 , $298.2 , $549.1 , $111.7 , $437.4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14873,mun4,174, $200.0 , $309.2 , $154.6 , $284.7 , $111.2 , $173.5 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14874,mun4,174, $477.9 , $590.8 , $147.7 , $271.9 , $91.2 , $180.8 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14875,mun4,173, $527.6 , $580.4 , $290.2 , $534.2 , $97.6 , $436.7 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
14876,mun4,174, $457.5 , $562.9 , $187.6 , $345.5 , $121.8 , $223.6 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
14877,mun4,174, $609.0 , $660.5 , $165.1 , $304.0 , $132.7 , $171.3 ,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
14878,mun4,174, $606.7 , $699.5 , $174.9 , $322.0 , $103.0 , $219.0 ,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
14879,mun4,173, $-   , $147.9 , $37.0 , $68.1 , $112.2 , $(44.1),1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
14880,mun4,173, $-   , $74.7 , $37.3 , $68.7 , $92.7 , $(24.0),1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
14881,mun4,174, $358.0 , $470.0 , $156.7 , $288.4 , $100.5 , $187.9 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14882,mun4,294, $571.7 , $634.6 , $158.6 , $466.2 , $124.9 , $341.3 ,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
14883,mun4,293, $474.2 , $550.1 , $275.0 , $808.3 , $119.5 , $688.8 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14884,mun4,292, $390.0 , $484.7 , $96.9 , $284.9 , $101.6 , $183.3 ,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
14885,mun4,293, $-   , $41.9 , $10.5 , $30.8 , $132.6 , $(101.8),1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0
14886,mun4,292, $424.2 , $558.1 , $186.0 , $546.8 , $134.2 , $412.6 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14887,mun4,289, $77.5 , $119.9 , $59.9 , $176.2 , $131.5 , $44.6 ,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
14888,mun4,296, $156.0 , $219.5 , $109.8 , $322.6 , $92.7 , $229.9 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14889,mun4,296, $100.0 , $198.3 , $198.3 , $582.8 , $92.5 , $490.4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14890,mun4,289, $125.2 , $199.8 , $199.8 , $587.3 , $139.1 , $448.2 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14891,mun4,291, $52.5 , $109.5 , $21.9 , $64.4 , $74.9 , $(10.5),1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0
14892,mun4,292, $675.0 , $773.0 , $257.7 , $757.2 , $96.0 , $661.2 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14893,mun4,294, $857.7 , $917.1 , $229.3 , $673.8 , $89.0 , $584.8 ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
14894,mun4,293, $303.3 , $387.1 , $193.5 , $568.8 , $124.2 , $444.6 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14895,mun8,365, $243.3 , $345.9 , $173.0 , $508.3 , $128.3 , $380.0 ,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
14896,mun8,365, $150.0 , $216.1 , $216.1 , $635.2 , $89.4 , $545.8 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14897,mun8,365, $150.0 , $251.7 , $125.9 , $369.9 , $105.4 , $264.5 ,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
14898,mun8,365, $-   , $63.1 , $31.6 , $92.7 , $108.5 , $(15.8),1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
14899,mun8,365, $929.3 ," $1,011.9 "," $1,011.9 "," $2,974.0 ", $98.0 ," $2,876.0 ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14900,mun8,365, $-   , $79.4 , $79.4 , $233.4 , $101.0 , $132.4 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14901,mun8,365, $817.5 , $907.7 , $453.8 ," $1,333.8 ", $62.9 ," $1,270.8 ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14902,mun8,365, $901.7 ," $1,003.1 ", $334.4 , $982.7 , $99.9 , $882.8 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14903,mun8,365, $177.5 , $318.0 , $106.0 , $311.5 , $112.1 , $199.4 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14904,mun8,365, $433.3 , $487.6 , $81.3 , $238.9 , $109.9 , $128.9 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14905,mun8,365, $240.0 , $322.9 , $161.5 , $474.6 , $107.5 , $367.1 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14906,mun8,365, $207.0 , $357.8 , $357.8 ," $1,051.7 ", $70.4 , $981.3 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14907,mun8,365," $1,223.0 "," $1,250.7 ", $312.7 , $918.9 , $117.2 , $801.7 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14908,mun8,365, $330.0 , $401.9 , $200.9 , $590.5 , $101.3 , $489.2 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14909,mun8,365, $352.5 , $495.0 , $247.5 , $727.4 , $94.2 , $633.2 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14910,mun4,246, $650.0 , $770.3 , $385.1 , $709.0 , $89.4 , $619.6 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14911,mun4,246, $670.0 , $790.7 , $197.7 , $363.9 , $99.1 , $264.8 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14912,mun4,245," $1,516.7 "," $1,598.9 ", $399.7 , $735.9 , $86.9 , $649.0 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
14913,mun4,246," $2,275.0 "," $2,373.6 ", $593.4 ," $1,092.5 ", $98.2 , $994.3 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14914,mun4,245, $800.0 , $922.9 , $184.6 , $339.8 , $82.7 , $257.1 ,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
14915,mun4,246, $150.0 , $221.7 , $110.8 , $204.1 , $95.3 , $108.8 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14916,mun4,247, $280.0 , $355.2 , $118.4 , $218.0 , $74.1 , $143.9 ,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
14917,mun4,245," $1,100.0 "," $1,198.6 ", $299.7 , $551.7 , $82.8 , $468.9 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14918,mun4,246, $957.5 ," $1,022.3 ", $113.6 , $209.1 , $72.2 , $137.0 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14919,mun4,246, $605.8 , $691.9 , $230.6 , $424.6 , $62.0 , $362.6 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14920,mun4,245, $100.0 , $229.7 , $57.4 , $105.7 , $109.7 , $(4.0),1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
14921,mun4,245, $518.7 , $635.7 , $158.9 , $292.6 , $97.1 , $195.5 ,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
14922,mun4,37, $-   , $58.8 , $19.6 , $36.1 , $138.7 , $(102.6),1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0
14923,mun4,37, $303.3 , $401.2 , $200.6 , $369.3 , $97.2 , $272.2 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14924,mun4,37, $400.0 , $509.3 , $254.7 , $468.9 , $119.8 , $349.1 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14925,mun4,37," $1,225.0 "," $1,334.5 ", $444.8 , $819.0 , $51.0 , $768.0 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14926,mun4,37, $600.0 , $717.1 , $358.6 , $660.2 , $107.3 , $552.8 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14927,mun4,36, $-   , $115.2 , $115.2 , $212.0 , $86.6 , $125.4 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14928,mun4,37, $735.0 , $818.7 , $409.4 , $753.7 , $135.6 , $618.1 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14929,mun4,36, $368.3 , $447.9 , $149.3 , $274.8 , $83.2 , $191.7 ,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
14930,mun4,36," $1,250.0 "," $1,284.1 "," $1,284.1 "," $2,364.0 ", $134.2 ," $2,229.8 ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14931,mun4,37, $300.0 , $377.4 , $188.7 , $347.4 , $89.5 , $258.0 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14932,mun4,37, $500.0 , $584.7 , $146.2 , $269.1 , $128.6 , $140.5 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14933,mun4,37, $610.0 , $701.7 , $701.7 ," $1,291.9 ", $118.6 ," $1,173.3 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14934,mun4,82," $1,083.3 "," $1,124.5 ", $562.3 ," $1,035.2 ", $122.6 , $912.6 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14935,mun4,83, $933.3 ," $1,019.4 ", $509.7 , $938.4 , $96.3 , $842.1 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14936,mun4,83, $-   , $138.6 , $34.7 , $63.8 , $98.0 , $(34.2),1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
14937,mun4,83," $1,607.5 "," $1,702.6 ", $425.6 , $783.6 , $125.1 , $658.5 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14938,mun4,82," $1,093.3 "," $1,205.7 ", $401.9 , $740.0 , $67.3 , $672.6 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14939,mun4,83, $316.7 , $450.5 , $225.2 , $414.7 , $97.4 , $317.3 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14940,mun4,82, $316.7 , $382.0 , $191.0 , $351.6 , $126.8 , $224.8 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14941,mun4,82, $202.5 , $316.5 , $316.5 , $582.7 , $87.2 , $495.5 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14942,mun4,82, $102.5 , $185.4 , $185.4 , $341.4 , $85.4 , $255.9 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14943,mun4,82, $-   , $112.2 , $112.2 , $206.6 , $67.0 , $139.6 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14944,mun4,84, $320.8 , $439.0 , $439.0 , $808.2 , $81.3 , $726.9 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14945,mun4,83," $1,087.0 "," $1,140.1 ", $190.0 , $349.8 , $98.4 , $251.5 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
14946,mun4,73," $1,200.0 "," $1,254.4 ", $313.6 , $577.4 , $96.8 , $480.5 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14947,mun4,74, $335.0 , $422.0 , $422.0 , $777.0 , $99.7 , $677.3 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14948,mun4,73, $762.5 , $907.1 , $181.4 , $334.0 , $114.0 , $220.0 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14949,mun4,73," $1,050.0 "," $1,123.5 ", $374.5 , $689.5 , $90.1 , $599.4 ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
14950,mun4,73, $650.0 , $735.0 , $367.5 , $676.6 , $122.4 , $554.2 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14951,mun4,73, $30.0 , $138.1 , $69.0 , $127.1 , $69.1 , $58.0 ,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
14952,mun4,73," $1,200.0 "," $1,359.3 ", $679.7 ," $1,251.3 ", $134.1 ," $1,117.2 ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14953,mun4,72, $700.0 , $741.6 , $247.2 , $455.1 , $83.7 , $371.4 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14954,mun4,73," $1,600.0 "," $1,668.9 ", $556.3 ," $1,024.2 ", $78.6 , $945.5 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14955,mun4,73," $1,750.0 "," $1,857.4 ", $928.7 ," $1,709.8 ", $129.8 ," $1,580.0 ",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
14956,mun4,73, $400.0 , $546.3 , $273.1 , $502.9 , $104.8 , $398.1 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14957,mun4,72," $1,101.2 "," $1,163.3 "," $1,163.3 "," $2,141.8 ", $103.7 ," $2,038.1 ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14958,mun4,74, $750.0 , $881.2 , $440.6 , $811.2 , $92.8 , $718.4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14959,mun4,73," $1,333.3 "," $1,426.0 ", $356.5 , $656.3 , $79.3 , $577.1 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
14960,mun4,78, $360.0 , $469.6 , $234.8 , $432.3 , $86.0 , $346.2 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14961,mun4,79, $400.0 , $531.3 , $531.3 , $978.2 , $85.9 , $892.3 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14962,mun4,77," $1,814.2 "," $1,865.6 ", $373.1 , $686.9 , $104.3 , $582.6 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
14963,mun4,78," $5,300.0 "," $5,414.9 "," $1,805.0 "," $3,323.1 ", $99.0 ," $3,224.1 ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14964,mun4,78, $425.0 , $531.8 , $177.3 , $326.3 , $116.5 , $209.8 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14965,mun4,78, $755.0 , $857.6 , $285.9 , $526.3 , $113.3 , $413.0 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14966,mun4,78," $1,110.0 "," $1,239.4 ", $413.1 , $760.6 , $83.0 , $677.6 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14967,mun4,78, $505.0 , $594.4 , $297.2 , $547.1 , $95.3 , $451.9 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14968,mun4,79, $-   , $99.7 , $99.7 , $183.5 , $113.3 , $70.2 ,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
14969,mun4,78," $1,400.0 "," $1,485.5 ", $297.1 , $547.0 , $102.1 , $444.9 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14970,mun4,78," $2,785.8 "," $2,904.0 ", $580.8 ," $1,069.3 ", $75.9 , $993.4 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14971,mun4,78, $665.0 , $735.1 , $245.0 , $451.1 , $98.3 , $352.8 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14972,mun4,78, $490.0 , $606.5 , $75.8 , $139.6 , $106.7 , $32.9 ,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
14973,mun4,78, $770.0 , $849.1 , $283.0 , $521.1 , $99.9 , $421.2 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14974,mun4,78, $575.0 , $658.3 , $131.7 , $242.4 , $72.4 , $170.0 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14975,mun4,78," $1,175.7 "," $1,260.9 ", $420.3 , $773.8 , $119.0 , $654.8 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14976,mun4,77, $950.0 ," $1,104.2 "," $1,104.2 "," $2,032.9 ", $63.9 ," $1,969.0 ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14977,mun4,73, $550.0 , $640.5 , $320.2 , $589.6 , $116.2 , $473.4 ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
14978,mun4,74, $-   , $92.5 , $23.1 , $42.6 , $94.2 , $(51.7),1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0
14979,mun4,73, $300.0 , $364.3 , $182.1 , $335.3 , $101.8 , $233.5 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14980,mun4,73, $650.0 , $741.8 , $370.9 , $682.9 , $51.5 , $631.4 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14981,mun4,73, $521.0 , $643.5 , $128.7 , $236.9 , $65.6 , $171.3 ,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
14982,mun4,73, $75.0 , $147.1 , $147.1 , $270.8 , $44.1 , $226.7 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14983,mun4,73, $280.0 , $368.0 , $92.0 , $169.4 , $115.8 , $53.6 ,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
14984,mun4,73," $1,078.3 "," $1,187.3 ", $237.5 , $437.2 , $86.8 , $350.4 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
14985,mun4,74, $260.0 , $389.2 , $389.2 , $716.5 , $116.6 , $600.0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14986,mun4,74, $799.2 , $890.1 , $148.3 , $273.1 , $91.3 , $181.8 ,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
14987,mun4,74," $5,129.2 "," $5,155.4 "," $2,577.7 "," $4,745.7 ", $88.5 ," $4,657.2 ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14988,mun4,94, $416.7 , $533.5 , $533.5 , $982.1 , $114.2 , $867.9 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14989,mun4,92, $-   , $89.8 , $44.9 , $82.6 , $103.3 , $(20.7),1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
14990,mun4,93, $926.0 ," $1,036.5 ", $259.1 , $477.0 , $100.7 , $376.3 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
14991,mun4,93, $775.0 , $888.5 , $177.7 , $327.2 , $71.1 , $256.0 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14992,mun4,93," $1,263.0 "," $1,357.3 ", $678.7 ," $1,249.5 ", $91.6 ," $1,157.9 ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14993,mun4,93, $580.0 , $709.1 , $354.6 , $652.8 , $97.1 , $555.7 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14994,mun4,94, $525.0 , $658.6 , $658.6 ," $1,212.5 ", $69.4 ," $1,143.1 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14995,mun4,92, $70.0 , $134.5 , $134.5 , $247.6 , $65.5 , $182.1 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14996,mun4,92, $-   , $148.9 , $74.4 , $137.0 , $98.6 , $38.5 ,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
14997,mun4,92, $-   , $141.0 , $35.2 , $64.9 , $141.5 , $(76.7),1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
14998,mun4,92, $250.0 , $328.9 , $109.6 , $201.8 , $76.0 , $125.9 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14999,mun4,93," $1,150.0 "," $1,246.6 ", $623.3 ," $1,147.5 ", $78.6 ," $1,068.9 ",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
15000,mun4,93, $-   , $114.2 , $57.1 , $105.1 , $98.2 , $6.9 ,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
15001,mun4,93, $330.0 , $420.0 , $84.0 , $154.6 , $111.3 , $43.3 ,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
15002,mun4,92, $-   , $107.6 , $107.6 , $198.1 , $108.3 , $89.9 ,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
15003,mun4,137, $-   , $93.2 , $46.6 , $85.8 , $109.7 , $(23.9),1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
15004,mun4,135," $1,232.5 "," $1,336.1 ", $267.2 , $492.0 , $127.4 , $364.6 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
15005,mun4,135, $405.0 , $525.8 , $175.3 , $322.7 , $129.1 , $193.6 ,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
15006,mun4,135," $1,807.7 "," $1,969.6 ", $393.9 , $725.2 , $129.5 , $595.7 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
15007,mun4,136, $993.3 ," $1,092.4 ", $273.1 , $502.8 , $87.2 , $415.6 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
15008,mun4,134, $370.0 , $476.3 , $476.3 , $876.9 , $85.7 , $791.3 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15009,mun4,136, $413.0 , $503.3 , $251.6 , $463.3 , $74.6 , $388.7 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15010,mun4,92, $393.3 , $470.8 , $235.4 , $433.4 , $94.8 , $338.6 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15011,mun4,92, $5.0 , $125.2 , $31.3 , $57.6 , $44.2 , $13.4 ,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
15012,mun4,91, $15.0 , $81.9 , $81.9 , $150.8 , $103.7 , $47.2 ,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
15013,mun4,91, $632.5 , $716.4 , $143.3 , $263.8 , $132.6 , $131.2 ,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
15014,mun4,92, $433.3 , $556.8 , $111.4 , $205.0 , $106.9 , $98.1 ,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
15015,mun4,92, $681.7 , $773.0 , $386.5 , $711.6 , $97.5 , $614.1 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15016,mun4,92, $501.7 , $621.7 , $155.4 , $286.1 , $105.0 , $181.2 ,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
15017,mun4,93, $272.5 , $359.4 , $359.4 , $661.7 , $93.0 , $568.7 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15018,mun4,92," $1,159.2 "," $1,252.1 ", $178.9 , $329.3 , $119.5 , $209.8 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15019,mun4,91, $-   , $69.2 , $69.2 , $127.5 , $129.2 , $(1.8),1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
15020,mun4,92," $1,005.0 "," $1,149.8 ", $230.0 , $423.4 , $122.6 , $300.7 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15021,mun4,121, $200.0 , $296.0 , $148.0 , $272.5 , $104.9 , $167.6 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15022,mun4,122, $202.0 , $352.3 , $352.3 , $648.5 , $99.0 , $549.6 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15023,mun4,121, $210.0 , $242.8 , $48.6 , $89.4 , $98.6 , $(9.2),1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
15024,mun4,122, $650.0 , $725.7 , $725.7 ," $1,336.1 ", $99.9 ," $1,236.3 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15025,mun4,121, $898.4 ," $1,008.4 ", $252.1 , $464.1 , $114.0 , $350.1 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
15026,mun4,120, $500.0 , $594.4 , $297.2 , $547.1 , $73.1 , $474.1 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15027,mun4,121, $514.0 , $632.9 , $105.5 , $194.2 , $67.4 , $126.8 ,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
15028,mun4,120, $-   , $85.2 , $85.2 , $156.8 , $124.8 , $31.9 ,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
15029,mun4,122, $250.0 , $339.6 , $339.6 , $625.2 , $115.1 , $510.1 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15030,mun4,121, $530.0 , $655.1 , $218.4 , $402.0 , $117.9 , $284.2 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
